日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,单元ID,单元名字,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,曝光新客数,进店新客数,加购新客数,收藏新客数,新客支付金额,新客点击率,新客成交转化率,自然流量转化金额,自然流量曝光量
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,71357429197,316保温杯女新款2024男生水杯子儿童小学生上学专用男孩运动水,745722039090,商品,保温杯女生高颜值新款2023秋冬季男生水杯子儿童学生上学专用水壶,208,11,10.37,0.05288,0.94,49.86,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,2,0,0.18182,0,0,,2,5.19,2,5.19,0,,0,5.19,0,0.00,0,0,0,0,0.00,0,15,10,9,0.9,0,0,0.07212,4,2,0,,0,0.00,0,0,,,168,10,2,0,0.00,0.06111,0,1.24,51
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,71349393671,不锈钢保温饭盒儿童小学生专用初中一年级餐盘分格便当餐盒上班族,675934150888,商品,不锈钢保温饭盒儿童小学生专用初中一年级餐盘分格便当餐盒上班族,263,25,13.42,0.09506,0.54,51.03,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,2,0,0.08,0,0,,2,6.71,2,6.71,0,,0,6.71,0,0.00,0,0,0,0,0.00,0,29,20,19,0.95,0,0,0.11027,4,1,0,,0,0.00,0,0,,,224,20,1,0,0.00,0.09717,0,1.56,47
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,71339062674,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,682712701386,商品,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,84,8,6.08,0.09524,0.76,72.38,0.00,0,0.00,0,0.00,0,59.90,0.00,59.90,1,1,0,0.125,9.85,6.08,0,0,0,0,1,0,,1,6.08,1,6.08,1,6.08,0.125,,1,199.00,1,0,0,0,0.00,0,11,8,6,0.75,0,0,0.13095,3,1,1,1,0,0.00,0,1,1,59.90,60,8,0,1,59.90,0.09459,0.14286,41.47,657
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,71326511418,保温饭盒上班族冬天超长保温桶24小时不锈钢便当盒大容量便携汤壶,813205216722,商品,保温饭盒上班族冬天超长保温桶24小时不锈钢便当盒大容量便携汤壶,68,7,4.75,0.10294,0.68,69.85,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,4.75,1,4.75,1,4.75,0.14286,,0,0.00,1,0,0,0,0.00,0,16,5,5,1,0,0,0.23529,9,3,0,,0,0.00,0,0,,,55,5,0,1,0.00,0.1129,0,1.48,49
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,70964324359,咖啡杯保温水杯2024新款女不锈钢保冷杯子便携男生可乐豆浆随行杯,806503062347,商品,咖啡杯保温水杯2024新款女不锈钢保冷杯子便携男生可乐豆浆随行杯,298,12,6.34,0.04027,0.53,21.28,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.08333,0,0,,1,6.34,1,6.34,0,,0,6.34,0,0.00,0,0,0,0,0.00,0,32,12,10,0.83333,0,0,0.10738,20,3,0,,0,0.00,0,0,,,272,12,1,0,0.00,0.04082,0,0.55,17
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,70780215811,蛋仔派对儿童水杯上学专用2024新款男孩学生分仓双饮杯子水壶夏季,803032885082,商品,蛋仔派对儿童水杯上学专用2024新款男孩学生分仓双饮杯子水壶夏季,43,6,2.03,0.13953,0.34,47.21,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,2.03,1,2.03,1,2.03,0.16667,,0,0.00,1,0,0,0,0.00,0,7,6,6,1,0,0,0.16279,1,1,0,,0,0.00,0,0,,,37,6,0,1,0.00,0.15,0,2.86,25
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,70478067759,蛋仔派对儿童水杯吸管杯子女童小学生上学专用大肚杯男孩水壶夏天,794546314753,商品,蛋仔派对儿童水杯吸管杯子女童小学生上学专用大肚杯男孩水壶夏天,76,5,3.04,0.06579,0.61,40.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.2,1,0,,2,1.52,2,1.52,1,3.04,0.2,3.04,0,0.00,1,0,0,0,0.00,0,12,4,1,0.25,0,0,0.15789,7,3,0,,0,0.00,0,0,,,58,4,1,1,0.00,0.07692,0,2.50,44
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,70208848228,奥特曼儿童水杯男孩小学生双饮吸管杯子上学专用幼儿园夏天水壶瓶,725386476392,商品,奥特曼儿童水杯男孩小学生双饮吸管杯子上学专用幼儿园夏季水壶瓶,133,12,9.27,0.09023,0.77,69.70,0.00,0,0.00,0,0.00,0,94.94,0.00,94.94,2,2,0,0.16667,10.24,4.64,3,3,0,0.25,0,0,,3,3.09,3,3.09,0,,0,3.09,2,398.00,0,0,0,0,0.00,0,18,10,6,0.6,0,0,0.13534,6,2,1,0.5,0,0.00,0,2,1,47.47,115,10,2,0,49.90,0.08264,0.1,59.20,658
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,70137894628,大容量水杯女士高颜值2024新款塑料男生泡茶杯子便携运动水壶夏天,773987298091,商品,大容量水杯女士高颜值2024新款塑料男生泡茶杯子便携运动水壶夏天,178,12,5.42,0.06742,0.45,30.45,0.00,0,0.00,0,0.00,0,84.80,0.00,84.80,2,2,0,0.16667,15.65,2.71,1,1,0,0.08333,0,0,,1,5.42,1,5.42,0,,0,5.42,2,298.00,0,0,0,0,0.00,1,24,9,7,0.77778,0,0,0.13483,12,3,2,1,0,0.00,0,2,1,42.40,146,9,1,0,84.80,0.06742,0.16667,21.34,541
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,69902387027,大容量水杯女生塑料杯高颜值运动便携2024新款泡茶水分离杯子夏天,770446015937,商品,大容量水杯女生塑料杯高颜值运动便携2024新款泡茶水分离杯子夏天,323,8,6.08,0.02477,0.76,18.82,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,2,0,0.25,0,0,,2,3.04,2,3.04,0,,0,3.04,0,0.00,0,0,0,0,0.00,0,21,7,4,0.57143,0,0,0.06502,13,3,0,,0,0.00,0,0,,,295,7,2,0,0.00,0.02516,0,1.99,43
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,69727312271,库洛米儿童水杯吸管双饮杯子小学生上学专用2024新款女孩水壶夏季,706230617365,商品,库洛米儿童水杯吸管双饮杯子小学生上学专用2024新款女孩水壶夏季,201,9,3.95,0.04478,0.44,19.65,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,9,8,7,0.875,0,0,0.04478,0,1,0,,0,0.00,0,0,,,176,8,0,0,0.00,0.04255,0,0.01,1
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,69472783308,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,746720528548,商品,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,83,5,3.43,0.06024,0.69,41.33,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,3.43,1,3.43,1,3.43,0.2,,0,0.00,1,0,0,0,0.00,0,5,5,5,1,0,0,0.06024,0,1,0,,0,0.00,0,0,,,68,5,0,1,0.00,0.07143,0,2.54,30
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,68804621113,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,693830220783,商品,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,328,41,21.89,0.125,0.53,66.74,0.00,0,0.00,0,0.00,0,59.88,72.13,132.01,2,1,1,0.04878,6.03,10.95,6,4,2,0.14634,2,0,,8,2.74,8,2.74,2,10.95,0.04878,3.65,3,597.00,0,2,0,0,0.00,3,84,36,32,0.88889,0,0,0.2561,43,2,2,1,0,0.00,0,2,1,66.01,283,36,5,2,132.01,0.1254,0.05128,94.06,883
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,68804562058,多层保温饭盒可微波炉加热带饭桶大容量便携上班族不锈钢便当餐盒,696808936573,商品,多层保温饭盒秋冬季可微波炉加热带饭桶碗上班族不锈钢便当盒餐盒,455,50,34.38,0.10989,0.69,75.56,0.00,0,0.00,0,0.00,0,169.70,0.00,169.70,3,3,0,0.06,4.94,11.46,8,7,1,0.16,0,0,,8,4.30,8,4.30,0,,0,4.30,3,597.00,0,0,0,0,0.00,1,92,40,36,0.9,0,0,0.2022,43,2,3,1,0,0.00,0,3,1,56.57,385,41,7,0,169.70,0.11416,0.06,44.13,598
2024-09-03,371,关键词推广,371,关键词推广,68739348940,多链接_餐饮具,68804546089,冬天不锈钢保温饭盒超长便携大容量多层带饭桶24小时上班族汤壶碗,632475827272,商品,秋冬季不锈钢保温饭盒超长便携大容量多层带饭桶24小时上班族汤壶,259,30,27.28,0.11583,0.91,105.33,0.00,0,0.00,0,0.00,0,266.60,49.90,316.50,5,4,1,0.16667,11.60,5.46,2,2,0,0.06667,1,0,,3,9.09,3,9.09,1,27.28,0.03333,13.64,5,991.00,1,0,0,0,0.00,1,51,23,21,0.91304,0,0,0.19691,21,2,5,1,0,0.00,0,5,1,63.30,212,23,2,1,316.50,0.12295,0.16667,109.85,1364
2024-09-02,371,关键词推广,371,关键词推广,71628152113,库洛米双饮保温杯紫色趋势控点击1_0902,71603391276,三丽鸥库洛米儿童保温杯女孩上学专用小学生幼儿园一年级吸管水杯,828830235857,商品,三丽鸥库洛米儿童保温杯女孩上学专用小学生幼儿园一年级吸管水杯,1569,19,30.00,0.01211,1.58,19.12,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,22,16,15,0.9375,0,0,0.01402,4,1,0,,0,0.00,0,0,,,1442,17,0,0,0.00,0.01229,0,0.06,60
2024-09-02,371,关键词推广,371,关键词推广,71603180082,小马宝莉粉趋势收割_831,71611920020,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园一年级女童吸管水杯,826234492041,商品,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园一年级女童吸管水杯,1008,75,151.64,0.0744,2.02,150.44,0.00,0,0.00,0,0.00,0,257.40,354.60,612.00,11,6,5,0.14667,4.04,13.79,18,8,10,0.24,10,0,,28,5.42,28,5.42,10,15.16,0.13333,8.42,14,2096.00,4,6,0,0,0.00,5,171,60,48,0.8,0,0,0.16964,96,3,5,0.55556,0,0.00,0,9,1,68.00,765,60,10,5,274.40,0.07248,0.09375,316.08,7859
2024-09-02,371,关键词推广,371,关键词推广,71603180082,小马宝莉粉趋势收割_831,71589100990,儿童保温杯女孩上学专用小学生水杯幼儿园一年级吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用小学生水杯幼儿园一年级吸管杯子宝宝水壶,1388,55,101.53,0.03963,1.85,73.15,0.00,0,0.00,0,0.00,0,300.30,135.13,435.43,10,7,3,0.18182,4.29,10.15,10,7,3,0.18182,7,1,101.53,18,5.64,17,5.97,8,14.50,0.12727,10.15,11,1379.00,6,1,0,0,0.00,5,102,48,43,0.89583,0,0,0.07349,46,2,9,1,0,0.00,0,9,1,48.38,1173,48,8,7,435.43,0.04033,0.18868,312.26,8752
2024-09-02,371,关键词推广,371,关键词推广,71597786525,库洛米双饮保温杯紫色自定义控点击_0901,71586845021,Ymer库洛米儿童保温杯女孩上学专用小学生水杯幼儿园一年级吸管杯,828830235857,商品,三丽鸥库洛米儿童保温杯女孩上学专用小学生幼儿园一年级吸管水杯,1425,35,83.39,0.02456,2.38,58.52,0.00,0,0.00,0,0.00,0,174.60,89.80,264.40,6,4,2,0.17143,3.17,13.90,6,5,1,0.17143,1,0,,7,11.91,7,11.91,1,83.39,0.02857,13.90,6,784.00,0,1,0,0,0.00,2,61,28,24,0.85714,0,0,0.04281,26,2,3,0.5,0,0.00,0,6,1,44.07,1265,28,3,0,128.70,0.02288,0.09677,114.43,2588
2024-09-02,371,关键词推广,371,关键词推广,71588196977,蛋仔双饮保温杯蓝色自定义控点击_0831,71588372501,蛋仔派对保温杯儿童男孩上学专用小学生吸管水杯一年级幼儿园水壶,828724208433,商品,蛋仔派对保温杯儿童男孩上学专用小学生吸管水杯一年级幼儿园水壶,4527,71,160.00,0.01568,2.25,35.34,0.00,0,0.00,0,0.00,0,214.50,149.70,364.20,8,5,3,0.11268,2.28,20.00,12,7,5,0.16901,3,0,,15,10.67,15,10.67,3,53.33,0.04225,13.33,9,1321.00,1,2,0,0,0.00,0,113,69,57,0.82609,0,0,0.02496,42,2,6,0.75,0,0.00,0,8,1,45.53,3748,69,8,1,254.40,0.01514,0.09231,249.91,3995
2024-09-02,371,关键词推广,371,关键词推广,71577696585,小马宝莉紫色趋势拉新1_0830,71566895117,儿童保温杯女孩上学专用幼儿园一年级水杯小学生吸管杯子宝宝水壶,824585005597,商品,儿童保温杯女孩上学专用幼儿园一年级水杯小学生吸管杯子宝宝水壶,669,27,97.75,0.04036,3.62,146.11,0.00,0,0.00,0,0.00,0,257.40,85.80,343.20,7,5,2,0.25926,3.51,13.96,6,6,0,0.22222,2,0,,8,12.22,8,12.22,2,48.88,0.07407,16.29,8,1171.00,2,0,0,0,0.00,3,73,22,17,0.77273,0,0,0.10912,46,3,4,0.8,0,0.00,0,5,1,68.64,557,22,3,1,257.40,0.03922,0.25,89.34,4676
2024-09-02,371,关键词推广,371,关键词推广,71573404199,多链接_密码保温杯智能最大化,71603301162,Ymer密码锁儿童保温杯女孩上学专用小学生幼儿园一年级指纹水杯子,829361518109,商品,Ymer密码锁儿童保温杯女孩上学专用小学生幼儿园一年级指纹水杯子,325,6,11.90,0.01846,1.98,36.62,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,8,6,5,0.83333,0,0,0.02462,2,1,0,,0,0.00,0,0,,,273,6,0,0,0.00,0.01954,0,0.00,2
2024-09-02,371,关键词推广,371,关键词推广,71573404199,多链接_密码保温杯智能最大化,71548623268,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,825439571961,商品,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,1546,110,334.62,0.07115,3.04,216.44,0.00,0,0.00,0,0.00,0,621.47,682.00,1303.47,14,4,10,0.12727,3.90,23.90,22,8,14,0.2,13,0,,35,9.56,35,9.56,13,25.74,0.11818,15.21,14,3575.00,4,9,0,0,0.00,2,225,101,78,0.77228,0,0,0.14554,115,2,4,0.28571,0,0.00,0,14,1,93.11,995,101,8,3,503.37,0.07218,0.04494,605.12,11965
2024-09-02,371,关键词推广,371,关键词推广,71573404199,多链接_密码保温杯智能最大化,71540035530,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,828385668327,商品,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,815,36,83.04,0.04417,2.31,101.89,0.00,0,0.00,0,0.00,0,159.00,209.70,368.70,3,1,2,0.08333,4.44,27.68,5,1,4,0.13889,1,0,,6,13.84,6,13.84,1,83.04,0.02778,16.61,3,936.00,0,1,0,0,0.00,1,51,33,29,0.87879,0,0,0.06258,15,2,1,0.33333,0,0.00,0,3,1,122.90,504,33,2,1,119.80,0.05473,0.0303,179.30,2740
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71586722108,儿童保温杯女孩上学专用小学生水杯幼儿园一年级吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用小学生水杯幼儿园一年级吸管杯子宝宝水壶,32,1,0.53,0.03125,0.53,16.56,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,1,1,1,1,1,0,0,0.03125,0,1,0,,0,0.00,0,0,,,19,1,0,0,0.00,0.04762,0,0.07,1
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71586708151,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,825439571961,商品,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,13,2,6.43,0.15385,3.22,494.62,0.00,0,0.00,0,0.00,0,159.00,0.00,159.00,1,1,0,0.5,24.73,6.43,1,1,0,0.5,0,0,,1,6.43,1,6.43,0,,0,6.43,1,399.00,0,0,0,0,0.00,0,3,2,1,0.5,0,0,0.23077,1,2,0,0,0,0.00,0,1,1,159.00,5,2,0,0,0.00,0.2,0,63.61,1787
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71586662311,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,682712701386,商品,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,1027,83,86.02,0.08082,1.04,83.76,0.00,0,0.00,0,0.00,0,434.62,219.11,653.73,11,7,4,0.13253,7.60,7.82,11,6,5,0.13253,6,1,86.02,18,4.78,17,5.06,7,14.34,0.07229,7.82,13,3158.00,3,3,0,0,0.00,15,182,67,54,0.80597,0.01205,1,0.17722,99,3,8,0.88889,1,150.32,3,9,1,72.64,645,67,7,2,593.83,0.09453,0.13158,367.16,4419
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71586616451,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园一年级女童吸管水杯,826234492041,商品,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园一年级女童吸管水杯,237,14,21.02,0.05907,1.50,88.69,0.00,0,0.00,0,0.00,0,213.50,235.50,449.00,9,5,4,0.64286,21.36,2.34,8,4,4,0.57143,10,1,21.02,19,1.11,18,1.17,11,2.10,0.71429,2.63,11,1373.70,4,6,1,0,0.00,1,30,12,6,0.5,0,0,0.12658,16,3,1,0.16667,0,0.00,0,6,2,74.83,120,12,0,0,84.80,0.05674,0.25,160.84,3991
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71572704779,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,746720528548,商品,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,1036,72,77.37,0.0695,1.07,74.68,0.00,0,0.00,0,0.00,0,793.70,190.36,984.06,13,8,5,0.18056,12.72,5.95,14,10,4,0.19444,1,1,77.37,16,4.84,15,5.16,2,77.37,0.01389,5.53,17,2683.00,0,1,0,0,0.00,6,131,56,43,0.76786,0,0,0.12645,59,2,6,0.54545,0,0.00,0,11,1,89.46,674,56,7,0,693.90,0.0804,0.10938,569.77,7349
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71572696804,库洛米儿童保温杯女孩上学专用水杯小学生吸管杯女童水壶2024新款,818865760298,商品,库洛米儿童保温杯女孩上学专用水杯小学生吸管杯女童水壶2024新款,62,1,2.37,0.01613,2.37,38.23,0.00,0,0.00,0,0.00,0,0.00,159.00,159.00,1,0,1,1,67.09,2.37,1,0,1,1,1,0,,2,1.19,2,1.19,1,2.37,1,2.37,1,399.00,0,1,0,0,0.00,0,17,1,0,0,0,0,0.27419,16,17,0,0,0,0.00,0,1,1,159.00,48,1,0,0,0.00,0,,105.32,1758
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71572636918,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,828385668327,商品,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,3,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,1,0,0,0,0.00,0,,0.00,0
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71561957213,316保温杯女新款2024男生水杯子儿童小学生上学专用男孩运动水,745722039090,商品,保温杯女生高颜值新款2023秋冬季男生水杯子儿童学生上学专用水壶,267,6,2.94,0.02247,0.49,11.01,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,6,3,3,1,0,0,0.02247,0,2,0,,0,0.00,0,0,,,205,3,0,0,0.00,0.02429,0,0.00,2
2024-09-02,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71553157966,三丽鸥库洛米儿童保温杯女小学生水杯子女孩上学专用水壶2024新款,735478522484,商品,三丽鸥库洛米儿童保温杯女食品级316小学生水杯女孩上学专用冬季,901,58,53.32,0.06437,0.92,59.18,0.00,0,0.00,0,0.00,0,712.02,44.90,756.92,15,14,1,0.25862,14.20,3.55,11,10,1,0.18966,0,0,,11,4.85,11,4.85,0,,0,4.85,15,2215.00,0,0,0,0,0.00,6,103,47,34,0.7234,0,0,0.11432,46,2,9,0.81818,0,0.00,0,11,1,68.81,583,48,6,0,662.12,0.07182,0.25,226.51,3912
2024-09-02,371,关键词推广,371,关键词推广,71561694179,小马宝莉粉智能最大化,71528577828,儿童保温杯女孩上学专用小学生水杯幼儿园一年级吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用小学生水杯幼儿园一年级吸管杯子宝宝水壶,4100,162,268.05,0.03951,1.65,65.38,0.00,0,0.00,0,0.00,0,642.50,519.00,1161.50,18,15,3,0.11111,4.33,14.89,22,14,8,0.1358,4,1,268.05,27,9.93,26,10.31,5,67.01,0.02469,12.18,20,44461.00,2,2,1,0,0.00,6,298,128,112,0.875,0.00617,1,0.07268,136,2,12,0.70588,0,42.90,1,17,1,68.32,3126,128,16,3,583.70,0.03823,0.08966,450.29,12231
2024-09-02,371,关键词推广,371,关键词推广,71561442064,密码保温杯绿智能最大化,71528381600,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,828385668327,商品,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,1330,62,255.75,0.04662,4.13,192.29,0.00,0,0.00,0,0.00,0,0.00,614.90,614.90,9,0,9,0.14516,2.40,28.42,11,4,7,0.17742,6,0,,17,15.04,17,15.04,6,42.63,0.09677,23.25,15,1734.90,2,4,0,0,0.00,1,114,58,40,0.68966,0,0,0.08571,53,2,1,0.11111,0,69.90,1,9,1,68.32,946,59,5,2,102.80,0.03896,0.02222,345.32,5267
2024-09-02,371,关键词推广,371,关键词推广,71561235505,多链接_密码保温杯趋势最大化,71603241304,Ymer密码锁儿童保温杯女孩上学专用小学生幼儿园一年级指纹水杯子,829361518109,商品,Ymer密码锁儿童保温杯女孩上学专用小学生幼儿园一年级指纹水杯子,790,25,40.13,0.03165,1.61,50.80,0.00,0,0.00,0,0.00,0,146.22,82.68,228.90,2,1,1,0.08,5.70,20.07,3,2,1,0.12,0,0,,3,13.38,3,13.38,0,,0,13.38,2,598.00,0,0,0,0,0.00,0,29,24,23,0.95833,0,0,0.03671,4,1,1,1,0,0.00,0,1,2,228.90,646,24,2,0,228.90,0.03191,0.08333,67.62,1239
2024-09-02,371,关键词推广,371,关键词推广,71561235505,多链接_密码保温杯趋势最大化,71594804490,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,828385668327,商品,密码锁保温杯儿童男孩上学专用女孩一年级幼儿园小学生指纹水杯子,708,31,100.43,0.04379,3.24,141.85,0.00,0,0.00,0,0.00,0,318.00,212.30,530.30,7,2,5,0.22581,5.28,14.35,10,4,6,0.32258,5,0,,15,6.70,15,6.70,5,20.09,0.16129,10.04,7,1426.90,3,2,0,0,0.00,0,65,26,20,0.76923,0,0,0.09181,35,3,3,0.5,0,0.00,0,6,1,88.38,474,27,4,2,172.40,0.04364,0.16667,371.29,7093
2024-09-02,371,关键词推广,371,关键词推广,71561235505,多链接_密码保温杯趋势最大化,71561391765,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,825439571961,商品,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,1497,100,130.01,0.0668,1.30,86.85,0.00,0,0.00,0,0.00,0,461.16,217.40,678.56,8,3,5,0.08,5.22,16.25,11,5,6,0.11,7,0,,18,7.22,18,7.22,7,18.57,0.07,11.82,10,2090.00,4,3,0,0,0.00,3,171,88,78,0.88636,0,0,0.11423,72,2,6,0.75,0,0.00,0,8,1,84.82,1144,89,5,2,593.86,0.06998,0.06452,401.31,8264
2024-09-02,371,关键词推广,371,关键词推广,71560648770,3D奥特曼保温杯趋势拉新1_0829,71549663196,奥特曼儿童保温杯上学专用男孩2024新款小学生吸管水杯幼儿园水壶,818797155929,商品,奥特曼儿童保温杯上学专用男孩2024新款小学生吸管水杯幼儿园水壶,6641,147,140.00,0.02214,0.95,21.08,0.00,0,0.00,0,0.00,0,429.00,158.70,587.70,13,10,3,0.08844,4.20,10.77,18,11,7,0.12245,4,1,140.00,23,6.09,22,6.36,5,35.00,0.02721,7.78,16,1784.00,3,1,0,0,0.00,6,345,113,107,0.9469,0,0,0.05195,201,3,11,1,0,0.00,0,11,1,53.43,5338,114,11,4,587.70,0.02245,0.08844,213.88,6661
2024-09-02,371,关键词推广,371,关键词推广,71548128838,密码保温杯1智能最大化,71536833477,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,825439571961,商品,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,2715,103,271.30,0.03794,2.63,99.93,0.00,0,0.00,0,0.00,0,477.00,179.70,656.70,6,3,3,0.05825,2.42,45.22,8,4,4,0.07767,3,0,,11,24.66,11,24.66,3,90.43,0.02913,33.91,7,1813.00,1,2,0,0,0.00,2,161,92,76,0.82609,0,0,0.0593,58,2,2,0.4,0,0.00,0,5,1,131.34,2036,92,5,2,477.00,0.0376,0.03371,337.28,5214
